,labels
59194,18
30418,13
32165,15
65020,30
94488,30
13906,39
36773,13
41023,15
48831,15
30931,21
86117,18
29477,8
72691,18
61320,16
3360,15
90008,30
14886,13
37873,15
51049,15
24801,18
49959,16
69933,15
40468,30
42162,39
78711,13
46186,16
74276,13
18501,18
50468,30
33679,18
137,15
33580,15
4468,15
46698,30
55583,18
66290,8
58768,15
10910,37
51331,18
72827,13
5496,16
41274,13
8320,30
24097,18
56057,15
58589,13
53647,15
33131,30
37904,0
27224,18
81181,15
24319,37
48688,8
83913,13
51962,30
43798,30
96974,36
4035,15
25140,13
97818,16
85529,30
54806,30
64720,16
24365,16
29071,30
96058,15
71779,15
46588,30
18229,16
56557,13
61584,33
89010,15
2507,15
1150,15
52821,15
99866,33
46589,16
97098,13
16598,15
3777,18
44728,15
67752,15
81977,30
23425,18
1628,15
11337,10
871,16
50623,18
73256,13
27436,18
85337,18
58020,30
6904,30
98828,15
97562,18
54659,13
69202,13
80824,13
98248,16
28369,15
93296,13
37663,15
91236,16
33372,37
18336,30
94522,21
4304,15
9486,18
64699,13
74481,18
28239,13
59763,15
41572,15
56029,15
45486,30
22141,15
29970,15
63518,15
4521,18
32958,13
99943,18
92704,17
77524,15
62262,18
65183,13
77827,15
95367,13
40937,15
53592,15
66454,15
98391,13
65004,30
30376,13
1695,16
97404,15
80610,15
53735,18
38888,13
63927,15
34901,15
3701,15
43832,16
73347,15
33539,15
76458,39
69904,13
80322,30
17118,15
59308,30
92623,13
65500,13
84528,18
62439,39
63115,13
34143,30
44781,16
54118,30
61274,6
72248,13
88055,16
46993,25
27003,39
38584,16
56073,15
2155,15
82565,15
2962,16
58792,15
93944,15
47019,13
27292,15
73666,13
65210,15
96329,13
55108,18
25947,13
59587,18
4034,15
54862,13
75567,33
27378,16
47175,30
98153,13
61457,15
6543,15
31396,30
30410,15
71255,15
91508,13
90569,18
61650,39
73633,21
42661,13
2252,13
21101,15
59932,38
69526,15
32761,37
34794,30
38325,13
12754,30
16013,15
49808,30
21154,30
60529,13
29237,18
74713,13
10816,0
93024,13
84365,13
61509,15
86866,13
68987,18
4923,18
15259,10
72631,13
6426,30
99177,13
20104,15
39543,15
65514,13
75190,16
42929,15
64869,13
86027,18
67639,13
35740,15
74848,15
86871,15
63433,15
71752,18
13636,18
92997,13
11287,13
48204,18
73318,30
51749,0
8331,15
68401,39
13865,13
38249,16
88235,15
97856,15
30137,30
79004,15
69190,13
26167,0
36166,0
29936,15
36871,30
91891,13
34935,16
40097,15
96678,13
9174,15
95755,13
72391,13
20180,13
29047,13
79787,0
61003,15
51762,39
97755,18
15942,13
20892,15
51498,18
59094,30
29708,15
21732,30
23191,15
62126,18
22993,15
42602,18
15771,16
33130,18
90400,13
18724,18
88092,18
68966,15
6296,15
99967,18
86257,18
52330,18
76465,16
67797,15
41235,15
16644,16
2435,6
30200,15
30010,37
83299,15
148,16
714,15
76687,13
44788,16
1599,30
15899,15
12608,30
96365,15
89886,13
98356,13
56153,30
96097,15
24803,30
96258,13
65385,18
54016,15
91823,30
3206,15
30007,18
29911,15
60280,13
68457,13
34436,15
97150,18
31755,39
95978,18
46417,18
29312,15
27549,0
31585,39
69991,9
2524,15
14908,15
31066,33
68759,18
21690,13
86428,15
91969,30
25709,15
9252,13
29387,18
59971,18
89676,13
75668,15
69016,0
33230,16
26120,30
14552,16
46463,30
57131,18
29181,6
74947,13
38476,15
44628,21
83298,13
52960,18
6896,30
13243,30
78825,15
23703,37
15894,15
63878,13
32712,39
19409,21
50911,13
25754,15
10918,15
1738,15
15985,15
9703,13
55432,15
61607,21
20665,18
21656,13
40616,33
35108,29
9729,15
44528,30
3817,30
88467,15
49606,30
5086,16
16863,13
22803,37
44699,29
89519,15
74762,15
40941,15
65079,30
85829,18
58961,13
24565,16
52007,39
73314,15
21562,18
31145,16
1265,13
19266,15
32538,29
94286,13
97853,15
67266,15
42802,30
13729,13
3213,15
71922,13
58166,31
73690,25
80357,13
61707,13
36934,16
3058,15
17356,15
34508,18
76243,18
12707,18
66879,8
20206,13
3605,30
32060,37
50006,13
47101,16
22161,13
26400,13
9888,15
75189,15
39292,30
70682,29
48976,15
97739,30
53664,13
91988,16
51291,13
81240,15
38853,16
60455,13
70336,15
69191,15
7648,39
15443,15
59946,15
88351,13
20540,13
79986,18
89200,15
54196,39
22911,30
39288,13
41330,13
70322,18
99656,39
64568,29
95446,15
76076,13
47334,18
8555,13
95408,10
9136,15
23463,30
45357,13
7220,15
17476,18
48724,15
53518,15
54500,15
45515,15
33651,16
47212,30
77086,15
59479,18
67522,13
25622,15
12410,13
98058,15
76945,18
66754,15
81823,15
8339,18
67330,18
13353,39
52693,18
50880,13
7149,15
44369,15
13655,18
10505,15
62244,15
87215,15
79487,0
40700,33
54198,30
69053,16
75054,18
83231,15
50890,13
14483,18
1917,13
93648,13
63883,13
90348,15
12429,30
53762,13
93542,13
33099,15
58963,13
22031,18
19886,13
31537,15
4834,15
91264,13
18866,16
24147,15
16090,13
84279,16
15034,13
35412,16
61292,30
12469,16
77818,13
94730,13
49273,15
98119,15
95270,13
80187,15
24229,15
37881,15
68286,30
37352,39
90363,13
81856,18
10722,15
40881,15
92520,15
9617,18
44322,33
34825,15
52393,30
82944,15
59982,15
78642,13
74938,18
6503,15
57707,13
68846,15
2787,15
12651,21
55132,39
88176,15
72590,18
46034,15
36364,15
80923,15
3233,16
30820,13
7114,0
54330,18
10313,39
3290,15
97107,18
47258,13
10646,13
3362,13
63727,13
16726,15
90171,15
52625,15
11811,10
9785,15
18640,16
76115,30
13363,15
70633,13
85348,15
21958,15
44475,15
52323,30
7684,15
67694,13
64128,13
63696,16
32901,0
97117,5
77628,15
67560,15
20292,15
77498,13
41376,37
32563,18
24913,30
67134,18
17644,30
65012,15
66053,18
72646,13
12055,15
47078,30
85049,30
66803,8
79037,18
39695,15
24467,16
95393,15
44209,15
67057,13
11096,15
62440,39
48527,15
63935,18
15473,30
87670,15
22924,18
19724,15
54734,13
11186,15
59668,0
44690,30
42966,13
49508,38
81188,18
38084,15
53911,13
82841,13
96877,16
97696,15
14897,15
93752,15
77792,18
71017,13
83883,30
14892,30
5763,39
66174,16
14418,16
15407,16
91397,15
68362,13
29721,21
5183,16
46774,13
31019,0
19966,15
79233,15
29801,16
67729,33
42571,8
34822,16
92472,15
94095,30
55885,15
6579,15
38224,30
24665,15
74905,13
24759,18
2558,16
92647,15
51946,15
59800,15
87312,15
52445,15
56867,18
96683,18
2998,15
83888,16
95063,13
12562,18
7608,15
22158,13
82443,13
14123,27
56246,13
61073,13
70461,13
39683,13
62507,0
62402,13
88133,15
30962,35
60528,15
26585,39
45851,18
6308,18
27397,18
95168,13
25072,15
75689,15
47816,36
62502,15
27398,18
51910,18
98309,30
58048,15
37731,13
28888,15
1708,15
74322,13
59578,13
80532,39
13550,30
39065,16
94814,13
4645,15
78621,36
49885,13
33901,18
32546,15
55145,39
18792,13
76528,21
13994,39
16268,16
11168,30
67762,33
87720,30
41863,13
97852,13
45852,13
16886,13
21971,15
78188,29
46178,13
41451,15
89817,13
73080,13
10806,0
82376,35
54568,15
27056,15
14860,15
79197,13
74457,13
26024,30
65236,13
84232,15
73364,33
6530,18
69670,9
42558,13
58711,39
45177,16
41385,15
89004,13
97781,15
74383,12
99960,15
39552,13
89091,13
50421,13
52870,18
46113,30
61685,30
13873,13
98664,15
92534,15
6315,15
96317,15
6008,30
22668,15
7745,18
58495,30
14044,37
15574,16
35962,30
48305,18
24859,15
19849,30
11887,16
26528,13
18729,15
4573,13
546,13
27540,0
42803,15
4118,0
35396,15
14420,37
54017,30
63440,13
79694,18
98553,15
45540,18
9501,13
64411,21
15922,13
41664,15
29922,39
10515,16
62343,8
51000,18
36972,13
70110,36
16565,30
38053,15
56421,15
52957,13
83755,15
68200,13
52592,30
79895,18
92128,30
75219,18
64279,39
63065,18
98208,39
62623,13
99665,15
13907,39
66416,13
81047,15
98859,15
94770,13
92926,18
57629,15
34564,18
15792,18
89682,15
12355,18
83506,15
43292,30
57996,12
85215,18
87646,13
38970,18
91475,15
46145,16
70174,13
62711,13
53282,15
28836,15
80937,15
39635,30
83198,18
77009,15
83638,15
16001,13
76539,15
94776,15
33313,16
80301,15
79709,13
84752,8
66486,5
19710,38
47696,18
28978,30
280,13
91272,39
84762,15
78848,13
86890,30
15550,30
57741,39
42281,16
78416,15
1757,13
75762,15
83460,13
52939,15
8359,13
90617,18
25137,16
6927,15
82790,16
75121,12
85122,16
89310,39
20450,15
87325,15
51927,18
43917,18
62151,15
42952,15
50674,13
65029,30
33310,16
29573,16
66868,39
99164,30
42578,15
74107,15
82263,13
40688,18
70831,13
93947,13
82910,15
52221,13
78194,13
94249,13
88068,15
1468,15
82582,15
93131,18
60934,13
35888,15
33068,18
31026,0
34460,18
86853,13
84349,15
66909,0
3991,15
7627,37
50479,13
52333,30
48202,18
65926,13
77803,18
35664,39
50573,0
27965,15
61218,15
94895,15
53209,13
59134,18
10138,18
39201,13
76276,15
84060,15
38999,13
63898,30
16593,30
58522,13
9491,30
13159,16
65823,18
46836,30
98023,13
82510,15
20626,13
56038,15
73711,15
43269,30
72177,30
21511,15
29365,18
38410,13
45633,16
79219,13
35291,13
47113,38
6183,13
73006,0
83782,15
32819,0
12074,16
91371,15
37547,18
80,18
77546,16
58031,29
66561,5
82575,13
18556,15
63997,13
71355,13
34505,5
21993,18
62802,13
95604,30
24328,15
31817,18
49073,39
76990,39
10696,15
4306,29
95698,15
58799,39
82355,18
95611,15
28234,16
60268,15
35269,15
16559,15
51488,16
57036,15
71911,15
19795,21
67931,15
16410,15
5423,30
12919,15
17029,30
10821,0
73482,15
43233,15
77902,30
74807,13
61894,18
92272,15
94742,18
29562,13
66528,16
30590,18
31424,30
53772,39
70595,15
73674,13
13166,16
7214,37
63493,18
94675,15
50856,13
73,15
7607,15
33355,15
97605,15
59191,30
23743,15
1505,15
18460,15
86457,15
96856,15
45645,13
12250,15
10091,30
55996,15
64558,16
69738,15
26488,13
25150,18
8095,15
69969,13
98888,15
90475,15
20953,15
86544,18
421,15
15607,18
72056,13
27424,18
52213,13
76537,15
94837,15
73067,18
24071,39
52281,18
72054,13
78625,18
8662,15
91215,15
83541,13
38427,13
26823,15
38172,18
36826,15
14867,30
72820,13
27333,16
50431,18
62274,13
27508,39
67077,13
37237,29
40177,18
95917,15
3447,13
10095,15
51067,15
72899,18
26446,37
89282,16
4391,15
39769,13
41319,30
92586,15
11027,13
83083,18
64386,39
48515,18
17387,15
22018,15
20457,15
35030,18
75113,18
49435,8
64244,15
36290,39
70665,15
57763,39
58655,13
77329,15
5460,39
19034,15
88470,15
56042,13
51382,15
4134,13
60378,15
46651,15
39568,13
80003,18
63548,18
32349,13
28191,18
56963,18
5044,15
42989,15
32686,13
86843,15
55164,18
81359,18
98527,12
17407,16
55876,15
64211,15
9577,39
91437,15
78088,15
11623,39
87990,0
57361,13
42211,18
64908,13
29583,37
78975,15
13435,15
299,39
32771,37
3646,15
57525,30
76526,15
72416,8
32705,37
17798,15
30565,15
72752,15
22554,15
49125,18
95827,15
70541,15
99152,15
71232,13
40027,18
80729,12
93035,10
3879,15
2086,15
91800,15
60951,13
59965,15
89180,13
18387,16
74735,18
17167,16
45545,15
10471,15
1499,16
58171,12
35438,15
10246,18
77351,16
96122,13
51990,18
19978,15
85508,12
30589,15
57832,30
21170,16
29398,18
84926,39
4706,16
47512,15
33642,18
87653,0
62407,2
18209,30
22330,13
39529,13
12461,15
4861,30
91153,10
60635,15
62316,13
50970,39
26023,30
23264,30
68792,13
32412,16
83406,16
67121,30
88211,18
33417,15
45316,30
87597,16
63596,13
26610,18
37953,13
83966,16
75367,39
38166,13
8998,16
86314,15
5105,30
49213,0
14170,18
6401,18
21255,15
46224,16
86872,8
13568,15
31289,15
14981,13
34808,15
73940,18
77360,13
8761,15
84439,13
55828,18
889,15
77679,12
87447,13
48474,16
82861,30
69040,30
7883,15
4899,13
5753,37
77317,15
81510,13
35772,15
11527,18
13170,16
13003,13
14788,15
1826,15
52357,15
12905,18
63559,15
99823,16
61380,13
46064,18
30735,15
5117,18
48896,30
7444,15
16725,16
6046,15
71627,13
28295,30
77571,18
73394,15
2052,15
85412,15
78724,15
32230,15
62931,39
37128,16
60877,13
48440,15
59028,13
8814,15
98363,18
42234,16
27214,15
67865,16
21395,18
70903,15
2718,15
4762,16
99913,15
13877,15
44525,30
89020,15
6561,18
64162,18
6025,39
29291,15
43916,18
6404,15
65498,13
92178,0
77949,13
60039,13
12434,15
97489,13
67880,18
70791,13
97099,15
6736,16
72604,13
15815,13
49557,18
12481,16
23280,39
31555,16
86029,15
98622,13
91131,30
71701,15
66957,13
50683,30
7055,39
74189,21
61942,18
86284,39
29633,18
59202,13
41856,18
15621,16
41322,21
93482,13
21814,15
13857,13
62282,15
36498,39
49204,15
43086,13
80944,15
69870,18
63905,13
51735,15
87365,30
80468,15
37513,12
20932,15
73929,18
62484,15
3876,12
9391,0
53896,15
54606,21
95178,15
71837,13
3848,30
24589,15
48052,16
6033,15
12492,13
71686,16
81060,23
71818,13
59845,13
58399,30
94024,15
44060,15
38939,18
74907,15
54667,13
68827,13
82336,15
74820,12
15126,15
60505,9
38657,15
32217,30
41094,18
37584,15
30486,13
13472,39
37794,30
94312,15
11948,13
47677,15
73098,13
97364,30
46664,13
82259,15
38217,15
68920,39
66539,13
23922,15
25185,15
88203,13
55357,13
17676,21
23886,16
62535,0
87636,15
72273,18
28004,13
36286,13
66649,13
14223,30
20035,30
71696,13
96516,16
68386,15
48273,15
28767,16
690,30
47345,36
39788,13
48095,30
91421,15
75807,39
53715,13
80626,13
60403,13
24967,15
90546,15
16599,15
23474,16
15642,15
13340,18
72804,0
11029,13
94080,15
77996,30
90539,18
49558,15
92566,37
45663,13
99097,15
77105,12
57638,16
83285,15
27285,37
99929,15
55143,13
2296,18
89309,15
53159,13
55026,16
92254,13
3017,16
25064,31
78776,23
91413,13
75079,18
52107,15
97349,13
36687,30
19363,15
97428,16
50656,30
80370,13
27565,13
22304,16
27142,15
4482,13
22397,30
95670,39
40214,15
20227,13
70421,13
70955,13
52388,18
21229,16
65566,30
97340,13
628,13
74790,39
58731,15
73301,15
71617,18
11210,15
3495,13
35583,16
39135,15
70465,15
50164,18
74032,18
43128,18
42428,16
48823,16
120,30
47782,18
97293,15
2387,15
85456,16
24601,30
23553,15
12236,30
47496,15
60547,13
93306,15
77374,13
82402,15
24094,15
55018,13
11052,15
14313,16
25597,15
57210,18
40931,30
81465,30
52735,13
49153,39
36182,15
16008,16
39362,16
34688,15
1139,15
35443,15
18239,15
58113,18
85217,15
79976,15
30090,38
83669,16
34768,30
6333,15
20443,39
97441,15
71055,18
85199,15
44358,15
5121,15
82203,10
57132,18
7784,13
50213,13
48115,30
94116,15
24712,13
71272,13
94087,15
61881,30
99082,18
7634,39
46299,13
39109,18
85093,15
15741,30
618,13
48579,13
92930,15
86244,13
26278,23
7726,39
33082,15
72894,13
43748,18
61443,30
54385,15
48301,18
55088,13
8135,18
39746,15
3901,13
57384,15
74542,29
51155,15
99488,15
48216,15
42416,15
345,13
22861,15
56169,30
28988,15
35571,15
93496,35
65151,18
56418,30
2334,13
47005,15
19949,30
6851,37
11628,15
1385,18
52497,30
53765,13
91321,18
78310,18
29940,15
6728,15
59365,13
72065,13
67425,18
28141,18
18354,30
3644,15
50601,15
81016,13
10493,15
20124,13
82006,13
22344,15
74580,13
17143,15
58779,15
73801,18
52417,18
11710,37
14634,15
66232,13
74725,18
30798,15
24830,18
41717,30
70938,13
46756,18
39767,15
40175,39
50092,13
49130,13
63436,16
4472,15
15079,18
99349,15
59593,15
80392,18
17271,10
96831,18
42873,18
16141,18
75837,16
99507,30
18900,30
91070,13
35024,18
78516,13
28864,18
94852,15
89545,18
91544,15
71475,13
40829,39
19540,15
87132,18
62682,18
18777,16
79036,13
58502,30
95535,13
60671,39
82568,15
81127,13
35812,15
65288,15
75571,13
41253,15
67628,35
88243,15
37219,30
98482,30
78735,15
72286,30
5746,15
51806,13
80536,13
40805,30
57555,15
47681,16
88019,13
45822,18
22329,10
99971,18
5389,39
27824,39
53372,13
13341,15
82801,13
55385,15
81933,30
32000,15
44729,18
33370,18
62304,16
63648,15
57724,30
71799,15
22425,18
99093,30
50933,5
9838,18
81582,15
52872,18
15730,16
89576,15
61649,39
29774,37
19677,13
11382,13
11062,39
64981,18
98898,13
16604,30
11437,5
51940,15
10421,13
42751,15
81126,15
54232,13
39964,15
51521,15
84661,15
77582,30
86953,13
94271,30
99719,39
71015,18
25557,15
14921,15
34290,16
19801,13
68893,13
78740,18
38610,18
16061,18
18019,16
77117,15
1985,13
4889,18
75145,12
77082,15
63693,15
38280,15
58816,16
73304,18
95285,38
38866,30
40946,30
3648,38
99478,13
90645,30
92153,13
71095,18
33945,15
59557,13
68363,15
10914,15
745,16
13918,39
93090,18
30657,18
37022,15
9087,13
83751,15
7147,15
82604,16
28397,16
68548,13
46975,15
30584,37
3051,18
5856,39
12131,30
21535,13
34957,15
64999,18
69836,15
94015,30
59720,5
48520,18
77149,30
34139,37
60862,15
5338,15
92720,13
91288,15
7174,15
39224,16
54697,39
75373,30
99615,15
9593,39
82505,15
56036,15
25239,16
50267,39
24156,15
52403,13
12819,18
4654,30
50087,39
99459,15
15482,15
65713,16
39441,18
98477,15
17726,18
89802,13
44189,29
49272,16
58231,15
78067,39
32855,13
9235,15
3262,15
87607,16
49189,21
58887,18
82431,13
22974,15
2765,15
84384,29
74353,30
78474,13
12242,12
68788,18
93535,18
11040,0
86811,16
7250,13
63257,30
28343,13
18713,15
50327,16
6514,15
93194,15
60059,30
11841,15
42524,13
59024,18
7339,15
2029,15
59270,18
51804,13
73761,13
34991,18
83411,18
71345,13
2299,30
27240,16
36607,15
11490,39
60018,18
65451,15
53968,13
7078,15
10490,13
69271,39
1579,18
54694,39
30044,13
4621,30
27794,8
76547,15
16987,15
39423,30
81278,15
10619,13
97900,13
60515,13
45455,15
1903,15
53923,13
32183,16
18580,30
12245,30
8040,15
7307,13
15253,15
95791,21
4848,15
43094,15
43990,13
95548,15
72116,18
7527,13
27501,39
95723,18
30678,18
65816,30
65812,15
77854,13
2689,15
85340,30
54000,15
74871,13
31064,33
42654,16
35724,15
12687,30
65068,30
10908,15
77365,15
59372,16
79671,13
38060,16
85324,13
61764,18
16980,15
62831,13
18717,15
79860,16
39742,30
26231,16
52923,13
59154,15
28479,16
18514,15
95894,15
68850,13
46721,39
45833,18
89881,15
5229,15
99905,15
99217,13
21638,13
31224,13
70151,15
25398,30
588,15
38413,21
60500,13
72271,18
8314,31
96115,15
66366,15
2018,15
81457,16
83252,18
60768,15
56941,30
28412,18
33273,30
28329,16
46270,30
1168,16
52488,18
80041,18
37706,16
13089,15
23223,15
70933,13
3114,13
55554,16
29405,15
27299,15
70921,10
59981,15
6430,37
74139,30
85256,13
69529,13
60072,18
12122,16
31307,30
86501,33
13632,15
88950,13
87443,16
1976,13
81788,13
24098,10
63497,39
43246,13
43486,0
65383,15
86896,15
98886,16
51002,15
79356,15
66252,15
84895,18
60936,15
78748,13
51569,30
92294,13
5858,39
80521,15
40843,15
27489,13
9051,16
25077,15
33188,18
23975,6
53807,18
30699,15
54394,15
275,13
64743,30
8589,13
76017,15
76450,15
77503,15
92055,15
73202,13
49451,13
77003,13
12665,39
97096,13
57211,18
4409,15
69683,15
72961,13
98508,30
65800,13
61164,18
95066,15
60476,13
54504,18
80986,15
5771,0
5208,13
88600,15
44950,16
83157,30
22499,15
98366,13
96924,18
61225,0
12843,18
20236,30
63337,13
82265,15
66327,15
16847,15
90293,15
31956,30
45684,15
41585,15
49445,15
64771,30
72506,13
68415,39
40103,37
10831,15
13960,13
17500,38
4018,15
45312,30
37702,15
73233,13
195,6
40866,13
19488,38
33334,18
65269,18
35600,15
80275,15
5407,18
54636,39
28374,15
78558,13
43123,15
5435,13
73943,13
70140,15
68078,33
6437,15
35775,39
55467,13
89656,15
15254,15
81609,13
92695,15
15585,15
65168,30
50369,30
36047,15
16682,15
60420,15
74958,39
98123,39
46803,12
82752,38
78187,15
4189,0
553,16
10617,18
33660,15
83068,15
20393,15
54163,39
2485,13
53482,30
39105,13
15439,30
96860,15
63824,39
23439,10
19820,33
69522,15
3990,15
65374,15
29155,15
27377,30
7150,16
71306,36
16935,15
26106,15
47064,15
457,18
40076,15
55060,30
18678,18
55612,16
83040,13
45746,18
38550,13
93034,15
44260,18
97571,15
91361,13
39004,13
31655,15
69499,8
95169,12
51176,15
895,15
94188,15
87718,15
57652,13
86404,15
49831,16
81909,15
42119,16
5545,15
44411,13
37244,16
74316,13
10136,39
50506,13
80816,13
35211,15
7958,13
53857,13
7570,39
63044,13
14240,15
42506,30
75796,18
48265,30
74192,21
12830,37
23874,15
44241,18
93438,13
74422,12
19885,13
27890,30
88670,15
99460,15
14073,13
8715,15
3163,39
68992,18
86511,13
71243,30
22039,15
31746,30
42635,8
52002,15
78381,18
13991,39
68296,13
50194,13
58025,15
5097,13
88541,13
21754,15
41493,15
32476,18
49835,39
66784,23
22300,30
48926,6
57323,15
70951,13
66990,30
40928,16
44605,30
76762,15
83254,15
75781,33
80486,15
75200,12
69330,13
16985,16
93875,15
53145,13
68581,30
38883,15
28286,18
13601,13
16639,15
4713,16
86113,13
23054,15
59209,13
8370,39
33024,13
45904,30
45382,10
513,15
19941,6
33905,15
66281,8
30082,12
4338,15
99855,13
4317,18
95632,15
83621,15
4664,15
86606,15
74292,18
73103,16
47780,13
14342,18
65921,13
32976,15
15202,30
18984,13
62277,15
12999,15
96344,15
30495,15
62182,29
32927,13
50928,13
85259,38
3791,16
6911,15
25742,0
71177,15
29987,0
38037,15
96158,18
63510,12
95438,16
55166,18
70299,13
31787,16
68977,39
73881,18
52615,30
38298,15
71676,15
55917,15
24013,18
15119,15
36260,21
66459,15
23267,16
14693,15
92940,18
85397,13
55746,18
12127,16
86987,13
11284,13
7160,30
26479,30
84495,13
37094,13
65164,13
6372,13
38522,18
12586,16
75610,23
11048,18
43999,30
19545,21
12618,13
17613,15
86122,15
24169,16
63253,30
6899,21
24733,30
92023,30
61554,13
62101,18
6948,30
78731,15
57171,30
21313,30
50830,30
20708,16
55257,15
29121,15
16266,15
67774,15
93589,15
96808,13
1349,15
43707,18
43425,13
4875,30
14062,30
99221,16
94954,15
76886,15
98996,13
11677,13
75087,18
38155,13
29836,13
88148,30
17902,15
90447,30
25093,0
71108,13
14256,13
80317,18
46610,15
51655,15
46038,30
87530,15
38475,15
38487,15
7906,13
92795,5
14203,13
83315,13
21337,13
84333,30
72696,30
32154,29
13851,15
31863,15
13167,16
72937,18
16928,30
90281,15
85205,39
51424,13
52146,13
17021,30
97398,0
83372,15
24585,15
95296,15
59509,13
73054,30
7470,13
27053,15
42866,15
79550,13
84686,15
32662,18
91776,9
13188,13
11891,15
86678,15
51639,13
55190,13
6985,39
19046,15
66213,18
76216,15
24191,38
63606,15
18218,39
73057,30
85485,13
18078,15
37358,18
91868,30
53088,13
92810,18
9014,15
95425,15
26870,15
82613,18
98863,13
65536,16
1701,21
7170,15
66093,13
22420,15
72544,13
82519,30
76852,15
64498,13
14463,15
74405,18
72231,30
15313,38
34667,15
17133,30
92827,15
11755,39
97923,13
84846,13
91612,15
29254,18
18280,15
32734,30
38733,18
5373,13
91283,15
22733,18
86342,13
87227,16
2175,16
11706,6
1044,21
8700,16
86419,15
25022,30
72301,13
53273,18
10399,15
6717,15
33323,15
76352,15
26995,18
47037,15
77543,15
22589,23
90648,15
80550,15
56994,6
72996,12
90421,30
36086,15
89908,15
50684,18
50221,16
57778,15
32698,15
88270,15
93428,15
92961,16
30816,16
64276,18
54255,15
66422,18
50917,15
37001,15
96585,39
92595,15
40193,13
48164,21
50237,18
73827,13
71234,15
93387,15
98178,13
96099,18
78879,30
18358,15
40715,18
23670,30
27653,15
88047,15
97473,26
66154,15
35556,15
80767,15
77500,18
44372,15
76619,15
13054,15
1158,15
25354,30
86831,15
82788,13
8494,37
21125,37
35534,16
79960,15
49529,18
30270,15
55777,15
42071,15
64028,13
39930,15
5237,15
88407,30
49424,18
24012,18
13436,13
44958,18
10498,13
38997,15
596,15
11414,30
14955,16
58547,15
35604,15
59761,16
81409,16
43869,30
25743,18
82653,13
48509,18
24003,10
18240,15
67641,13
71581,13
5318,21
74739,13
114,15
91582,38
5958,10
64187,13
75026,13
77072,15
94807,15
1185,13
1216,30
61350,18
63630,15
12770,39
94214,13
5611,6
81800,13
88755,18
33828,16
44299,15
10208,15
80577,15
39682,36
11016,15
75462,30
10060,18
80858,8
78544,15
19828,15
94984,13
88053,15
87938,18
49465,15
83082,38
51334,30
14045,27
43791,30
68979,18
71582,13
27270,16
129,16
22347,13
17163,15
93081,12
64652,16
43945,15
88853,13
1668,13
40331,18
24151,30
40660,15
88085,15
13864,13
26794,16
8957,13
68348,30
94401,15
79239,15
39458,15
32097,18
30981,18
16020,30
48098,15
24672,30
4205,16
28486,18
55498,13
36877,16
50204,18
81738,16
25129,15
56322,16
8258,18
82267,15
73648,15
37344,13
46958,15
53962,13
4639,30
51180,18
43300,15
6406,15
59072,15
8207,15
56319,13
26244,18
1092,18
40751,18
80845,15
98421,15
39367,15
9207,18
1619,13
84981,21
11068,30
43485,13
5022,15
46982,18
2637,15
32299,13
91159,15
96617,13
82060,15
30914,16
14698,39
93866,18
44724,13
36512,12
83672,15
22991,15
74503,30
18972,16
62219,15
60660,13
57630,16
42963,18
26878,39
30529,30
21398,15
57260,0
39154,0
25401,15
33832,13
98500,13
80856,15
63629,30
93758,12
40272,16
1169,30
73273,15
7038,39
51358,15
504,15
56211,30
88448,16
75287,15
31403,15
26941,13
24714,30
99313,18
36808,18
24284,13
41580,15
8328,15
55321,13
59244,18
25063,16
23201,18
14009,15
8155,0
90972,15
63209,15
21180,15
34572,37
22449,15
74410,15
66372,16
66589,15
41855,15
50516,30
18769,15
30265,39
8802,13
8499,15
61186,15
48328,15
39678,15
94412,15
87998,39
92823,15
67144,13
36714,18
46160,15
89018,13
40467,18
22357,15
14615,15
45169,30
71479,13
46414,16
63584,13
17786,15
18518,15
5851,39
74900,13
92799,30
37574,13
18049,15
41817,15
32683,18
48996,18
81945,13
10496,15
30791,18
25195,13
79580,15
57446,30
9184,18
51541,18
7965,16
95686,30
38023,15
56093,15
94623,39
78493,39
68661,15
91027,15
12670,13
52867,15
49561,39
69643,15
64575,13
72186,15
2340,13
74497,8
71309,13
9308,15
71298,13
94033,13
10259,13
60746,18
3193,30
19429,16
52834,15
94702,15
74789,15
63631,21
52973,13
23676,18
28110,15
24916,15
74892,13
77531,15
7117,18
79710,13
55621,0
32649,13
86960,15
32957,18
56702,15
6342,30
89233,13
68088,13
83683,15
86772,13
10069,18
45732,30
16637,13
75448,15
60043,15
87591,30
83379,13
69420,13
17165,16
88433,13
35501,15
36051,15
21841,18
22856,37
1735,15
84820,15
75909,18
12295,18
82883,15
90714,10
86809,13
57695,18
8593,18
65587,18
93256,13
89859,30
43941,15
82832,18
15350,16
10590,30
16288,15
75554,13
72024,15
49349,39
37417,15
74543,39
13615,15
7430,15
72148,30
86417,30
523,13
68563,16
20898,16
17317,15
65578,15
87624,13
96794,15
9476,15
91429,12
19996,15
28937,37
56797,15
64711,16
13226,15
28735,15
82705,18
66615,18
93189,18
38542,15
61435,16
5385,13
30934,15
98263,15
82428,30
76675,30
63165,18
92263,18
97126,15
90748,13
70481,13
12339,16
50695,21
43841,13
42350,18
92471,15
62746,15
99425,13
6149,15
1705,18
703,15
21782,13
45434,16
13714,15
64350,30
87255,30
33880,15
37662,30
90607,18
27676,18
88200,13
1263,18
54599,18
23434,16
71078,13
36181,15
8765,13
71797,15
89133,18
50435,18
67620,15
94847,15
38931,18
