,labels
44156,30
84526,15
5316,16
75193,30
56720,15
24969,15
63886,16
9598,39
45168,30
39825,15
19704,15
17322,15
81429,15
84624,37
89584,15
55459,15
78498,15
12145,30
47905,18
67243,13
40952,15
81167,15
44993,15
57655,15
18883,15
13378,15
80325,13
17837,15
26832,37
52127,13
58412,13
74616,16
20013,13
94013,13
20580,18
30152,15
77189,13
86395,30
98933,15
89684,13
4778,15
24414,30
54344,13
61773,18
78977,18
79524,18
97511,13
27405,15
76050,12
74559,30
26033,18
58178,39
34187,30
4389,39
49259,13
56334,29
18361,0
8163,15
43309,18
21330,30
41660,30
83493,15
72776,13
33728,36
2768,15
64248,13
75612,15
34370,15
87920,12
68801,16
93026,18
37007,15
74998,39
13723,15
57331,15
35914,15
45518,30
27722,15
12666,15
95595,15
83180,39
92705,15
93977,15
91298,13
19178,30
44412,30
57427,15
15748,13
94336,15
71116,15
68741,30
59867,13
65967,13
72886,15
77430,15
91991,13
99611,15
34886,16
13087,18
36154,15
52044,15
24239,15
98740,13
89054,8
38194,16
92316,15
47618,13
95890,18
81524,13
59844,16
78654,39
50738,27
1990,15
44510,6
67112,15
41655,13
87952,15
98433,12
63184,18
64646,15
37251,18
82819,30
94358,15
35370,15
37957,13
3660,13
26485,39
4712,30
44586,15
74443,13
21270,13
68777,13
75559,15
57616,15
69934,29
81537,15
35870,13
40859,21
95153,39
3630,15
17579,13
71542,15
21318,30
68155,13
16114,13
2031,39
15336,6
69620,15
20073,15
19521,30
6393,15
77798,15
52552,15
58476,13
72598,18
37061,18
79471,30
14409,15
85118,15
25026,38
5454,18
41762,15
12348,15
2526,18
71887,13
78120,30
38899,15
19526,16
11708,18
85278,15
84995,15
56447,15
16156,13
61646,15
10513,15
34153,21
829,18
2989,30
53377,39
6801,18
19633,15
99964,13
34974,16
99365,15
43119,15
86946,12
14745,16
50901,18
25688,15
79726,15
84870,33
79070,15
21047,15
9402,13
88597,13
84134,15
97095,15
7727,15
95542,15
28807,15
89459,15
86740,30
50014,15
13231,30
97746,30
84249,13
78713,15
6023,21
86547,13
5112,18
45769,13
57664,30
77921,15
12681,15
21397,15
59535,13
9947,18
16293,18
42515,15
98230,13
72279,13
80520,18
59572,30
56523,30
53349,13
36226,39
67758,15
92515,16
90092,13
26350,30
81473,15
44935,30
34394,39
1634,8
18499,18
67678,15
42015,18
63550,18
550,13
69676,30
73315,18
99301,15
27387,16
61817,30
26888,13
43177,15
10333,15
91124,30
26778,18
7246,15
8044,13
12256,30
13381,15
39276,15
29580,15
19257,36
3415,15
475,15
2531,15
79419,15
21666,13
29369,13
22940,16
80728,15
54866,30
58559,18
69289,15
97830,16
85867,30
12260,13
33127,29
54031,13
35468,13
13324,18
17416,18
91224,15
220,15
96302,16
40036,15
79670,18
89748,15
10545,16
21521,15
75926,18
70772,13
77558,13
36511,15
28393,30
31598,15
67475,13
92460,18
68930,18
62251,23
16100,15
87483,30
9970,30
50681,13
84411,13
86941,18
19813,15
77745,13
16066,15
5030,15
63249,35
27974,18
96164,13
96163,13
31580,15
15474,15
12935,21
57767,13
31321,13
79816,15
84843,16
93662,16
29213,18
46170,30
47683,13
68611,15
83825,13
31401,15
14868,15
64093,13
41940,15
25441,15
28818,39
54653,18
91350,15
50570,13
80600,13
19113,13
44410,30
81362,18
8513,15
73457,29
28210,30
90030,15
46214,16
8333,18
52804,16
21858,15
61051,15
39532,15
49469,15
81124,13
64415,39
24527,13
44368,15
46273,16
23478,13
39546,13
228,18
79486,15
77927,15
42680,30
13366,15
5415,39
5067,15
67698,15
99664,16
14285,15
73723,13
83694,18
86977,18
23468,30
35931,15
74124,13
25409,30
21642,13
4829,16
8390,37
71678,15
61863,13
18557,30
91273,13
2049,15
6807,38
42092,15
68870,15
31491,13
53607,13
92447,37
56222,18
88078,15
40317,15
68115,13
16730,13
41263,15
16237,21
56400,13
19383,16
94234,30
57534,13
41363,18
82667,39
37606,15
42972,15
35425,15
21279,18
6890,15
10764,30
94864,15
41441,18
50626,30
92438,15
85269,15
74973,13
21849,18
54576,18
61240,13
96005,16
42019,18
87544,13
85247,18
42953,15
91355,15
43064,12
89319,15
10318,15
95268,15
82440,18
43888,16
92048,15
74374,13
14334,18
96190,15
16501,16
31667,0
81614,15
69535,13
55278,15
12150,30
38689,18
45870,30
31660,18
34456,18
96502,16
59628,30
2573,15
4355,39
11342,13
77123,16
12388,15
52668,13
12928,13
42120,15
45926,18
58265,15
56278,15
2091,15
27701,15
49756,16
14982,13
69323,0
62417,13
50469,15
90790,15
86570,15
82024,12
42209,18
70060,16
4880,37
74995,18
42915,15
35683,16
25045,18
47747,18
6298,15
64305,10
36883,37
38917,21
38018,18
58702,13
50484,13
59273,18
34737,15
20609,15
8568,13
83402,15
51181,15
40143,16
23492,37
16221,13
37677,15
94918,16
5995,39
74591,18
98572,39
94822,15
89255,37
12953,16
56146,15
90721,13
48557,15
67428,13
42700,19
68844,12
84016,13
26253,15
67770,13
19163,15
41905,0
46607,15
32131,29
39778,30
7321,15
87289,15
66479,13
20879,15
88513,30
90743,13
39524,13
20861,13
32565,13
19880,15
14011,15
84315,13
12305,15
77107,15
37457,23
93483,15
28636,18
98128,15
81271,39
30621,18
60817,13
46669,30
67574,15
45013,18
65778,13
84267,15
68071,13
77530,15
12064,15
91462,13
93932,15
80327,13
11203,15
35136,16
13014,39
28302,30
71742,13
79913,15
61785,18
55039,21
58332,15
10601,15
5259,15
12696,30
56695,18
76356,13
64522,13
68911,13
52726,13
32328,15
32863,10
57164,18
64497,15
93431,13
27131,30
53987,30
39615,18
904,15
11435,30
3513,13
2511,18
88612,15
47270,30
64231,13
73682,39
11644,15
29127,0
98577,12
54087,15
474,30
15347,16
62538,15
26868,39
30899,13
47107,16
12644,0
53557,30
28667,30
42584,18
63698,13
92679,15
78997,16
28049,13
87456,18
95034,13
41708,15
14126,15
40246,16
7105,37
26042,38
35440,18
49276,18
19492,15
14380,16
79469,29
66517,13
9339,21
83361,15
87800,30
11927,16
98604,15
97806,8
90895,13
28375,37
71089,30
72492,13
71330,15
1613,13
28520,13
75530,13
96742,15
25238,30
94809,15
5155,15
14721,15
25519,30
12079,13
42769,15
95287,15
55198,15
65399,16
67598,18
59788,16
37287,18
27817,30
83753,39
16270,16
37322,15
15381,10
68084,13
96293,18
36631,13
15361,13
44021,15
44044,13
76167,18
61149,21
94370,15
9040,15
90604,30
93130,16
47425,15
97506,13
42918,15
67608,15
94230,39
65010,13
99303,15
86352,13
33775,16
25359,30
68715,13
73622,13
20179,13
5066,16
36001,13
17620,21
3900,15
87540,15
28317,30
11328,18
71549,18
29182,13
66656,18
96801,0
7036,15
18731,15
37393,15
22337,15
30524,15
1129,15
82319,13
22633,15
11922,37
22422,18
47716,15
58926,15
22624,15
79041,15
34574,18
97458,13
74185,13
28827,39
44043,13
42705,15
24724,16
56255,15
74724,15
13252,15
2620,15
21721,18
32885,0
90147,15
94381,13
49336,18
74955,15
45804,18
71646,33
94596,13
74798,13
1344,15
34977,15
35729,30
11386,13
4986,15
91327,15
91788,15
34785,30
23991,13
41870,15
62899,15
5490,30
37421,30
71153,15
92531,15
92441,13
92703,15
55543,13
82571,15
3478,13
21490,10
67811,13
7463,15
51351,13
35301,15
24032,13
43359,18
39200,15
59880,15
33594,16
54292,15
56514,15
59933,38
87741,13
48437,15
41799,15
76154,30
18128,30
1953,39
7476,30
60580,13
50709,39
12148,30
88563,13
89,15
98688,15
30715,15
69481,15
72807,15
92098,15
94782,13
42517,18
96170,13
95667,15
60589,37
95256,13
58592,12
71266,18
74751,13
79914,30
5935,13
37323,30
93945,15
66296,8
5390,39
46900,30
25856,15
28527,16
2616,30
90878,15
82584,15
59905,16
44057,18
7053,15
61371,13
12441,39
18700,18
45730,15
59802,15
83052,15
91876,15
4235,39
30213,16
13656,13
83873,15
98849,13
40374,15
57710,13
47635,15
45969,18
83090,0
32706,30
99393,13
62369,16
40327,18
17168,30
48299,18
41688,15
46183,30
95045,15
34115,15
57708,13
91608,0
72354,15
7755,15
6741,15
99267,13
17901,15
61058,13
72853,13
75154,5
28526,13
18654,15
5060,30
34128,37
61748,15
50782,30
56295,39
27444,15
81336,13
71492,13
97668,15
89290,13
7235,15
50853,13
15354,30
41761,15
85603,21
44487,13
73353,13
11892,21
69150,15
80774,15
70052,21
94495,15
16770,13
4964,15
17229,15
78834,15
18890,37
32954,15
8212,18
11504,15
87441,13
18415,18
61636,13
52258,13
96145,13
88459,30
16853,15
82695,15
76367,18
91632,13
35670,15
8995,16
56530,18
7377,15
76520,30
2415,15
23575,15
30189,15
96255,15
19917,15
42367,18
32835,0
92080,18
29375,13
4808,30
98665,13
15502,30
10701,15
28601,16
54592,15
28494,13
58034,18
95630,15
95818,15
92603,15
18281,15
58026,18
82971,15
14358,0
12327,16
46547,13
6088,15
2002,39
27336,30
28323,18
74708,18
8476,13
56168,15
31281,16
80589,15
78599,15
27177,13
22799,15
38574,39
83597,15
55372,15
1376,30
12465,13
76818,15
58842,15
6526,30
19173,15
35129,15
82454,15
18445,15
42131,30
61872,18
70813,13
49652,15
49688,18
72497,18
8191,0
66981,18
33779,15
62414,13
16498,15
85936,16
67171,15
72076,13
92960,13
92038,13
24213,39
50143,16
65457,15
14896,15
27511,39
61501,16
29628,21
80740,15
58640,18
46235,18
52583,13
48497,30
4348,13
53547,15
23931,15
1372,15
65997,13
96434,15
46193,39
32989,18
51577,15
76146,30
32431,18
2912,15
26760,18
41339,30
31868,13
35519,30
35553,16
40204,15
43299,15
36026,30
67306,15
66830,13
33354,15
32510,29
11038,30
56739,13
8193,18
35212,15
21111,13
62530,13
29176,15
85602,15
92209,16
1753,30
81915,30
30810,15
86431,15
35608,15
52409,30
59683,13
42870,18
30264,15
20737,30
84891,15
75277,15
29877,15
71846,13
16337,18
14882,15
18107,0
82078,15
10691,39
70750,13
24612,16
85667,13
80638,29
49269,13
18004,15
17091,30
44173,30
81099,39
93179,15
49155,13
4192,15
82448,15
45512,30
41347,0
12945,15
91023,30
37841,13
1166,13
98498,15
8099,15
47154,13
40698,33
99840,30
25909,30
2047,15
96785,13
99358,15
17604,13
49504,15
77983,15
23058,15
75327,15
48014,18
62362,15
63362,16
93571,15
92476,18
81003,15
11226,30
72967,13
598,15
14345,18
46002,15
88460,15
62040,13
18346,15
41531,13
56257,16
69285,18
87306,15
29322,18
42677,30
58924,18
77915,15
93995,13
41644,13
67519,18
68164,13
48698,15
22479,30
92740,18
96561,30
28206,15
87266,23
60897,15
22845,15
26489,13
6220,21
80475,15
23877,16
14015,30
49898,13
44107,23
56537,15
27666,13
68136,15
20813,15
51975,15
1457,18
68909,18
68616,15
41032,18
21799,15
50240,30
5182,18
83124,16
61740,13
99512,13
30553,18
33376,16
79473,15
59078,18
34530,15
95448,13
13524,15
92648,30
58885,13
691,16
74266,13
4335,16
12908,18
64897,15
74540,39
98591,12
65426,13
70582,13
95761,18
16839,15
95477,13
12432,30
48868,16
83287,15
71296,13
30422,15
34640,15
86422,15
27531,0
97327,21
77375,15
60650,15
92359,16
14680,13
92845,15
65649,12
94979,15
66203,13
85429,30
38536,15
61280,39
65679,13
40322,15
5922,13
55647,30
38369,15
70171,13
98956,13
50332,13
93600,19
12058,30
67839,13
95920,18
29479,15
26761,15
96981,15
41957,15
22024,23
22828,18
52798,18
82411,15
48047,15
11415,13
3574,13
29569,30
94348,15
80725,15
19762,30
81227,15
90809,18
87020,13
10027,37
95491,13
36083,15
93976,18
95660,13
70263,15
39293,37
84654,18
2153,16
12822,18
4728,18
32938,18
2899,30
73385,30
74776,15
26881,39
77599,18
14880,15
34465,15
6968,18
88288,13
33712,13
3892,16
6665,18
81010,13
40087,30
26993,6
19538,15
87936,15
25858,18
86812,15
13209,30
22792,18
5696,16
68566,30
49772,18
23613,15
14531,16
51152,15
38525,15
31149,18
8887,30
55675,15
95145,0
47723,16
15292,39
20531,16
6976,15
52346,0
3915,13
25948,13
74638,13
86430,13
18035,13
35265,30
91728,15
93966,15
14532,18
36723,16
16959,30
98170,13
30212,6
6347,15
75912,15
37792,13
68838,13
21908,13
75360,15
32527,15
48404,39
41473,15
15363,13
85417,15
68339,15
88126,12
43968,30
17089,15
81563,15
53967,13
21119,15
69651,13
39940,39
3006,15
4501,15
27335,30
44803,13
96629,16
22290,13
12053,13
32723,15
93717,30
64091,18
46952,15
18324,16
1363,13
84782,15
50521,30
18474,16
4505,30
60336,33
70372,15
47684,13
93841,15
54409,15
12071,23
63280,16
19360,30
96824,15
96544,15
78478,15
67573,0
76176,15
30739,18
93972,15
24701,15
75838,13
58490,30
95413,13
19934,13
17825,18
67432,13
65477,16
38546,18
64753,13
63918,13
16256,15
98973,15
63940,13
26173,18
32579,18
8392,18
41815,30
85655,18
19825,15
34988,0
4924,16
70264,29
82032,16
14376,37
94224,5
95244,18
36299,16
51729,13
5360,15
33298,15
19905,13
13241,30
77438,21
62557,18
91282,18
52966,36
73990,30
8408,15
38749,37
42149,30
85605,15
45756,15
2938,16
24615,0
75046,18
24141,16
83877,18
90160,15
62883,15
39758,13
35054,15
17919,15
71891,13
52229,39
41579,15
39396,16
967,15
64994,15
53532,13
47375,15
21433,30
54225,18
33123,13
6621,30
58585,13
66745,13
55099,15
47760,18
74086,16
74583,15
55365,15
41453,30
13905,39
88802,18
66736,16
75637,15
11088,16
29349,13
43195,13
45381,39
82882,39
12722,37
71068,15
32041,13
38936,13
46269,13
51314,13
89922,15
16151,15
31477,15
19327,15
36139,15
97734,30
27649,18
65917,18
82682,37
60937,18
51513,16
10682,39
42007,18
30,15
97401,18
91496,16
89918,13
90503,10
89538,39
36983,15
47341,36
4940,15
33311,30
42166,15
21907,13
27718,18
93581,10
55232,15
40354,13
88251,16
20826,18
29554,39
67402,39
51875,15
51375,15
5704,30
63837,15
49565,0
99279,39
15614,30
15005,15
73035,18
16596,15
78118,15
44821,13
75463,13
31276,21
53999,15
64634,13
17852,15
31431,13
72630,13
70790,15
19165,15
64513,15
72587,18
34403,30
75932,15
70161,15
91979,30
49888,10
4907,15
21999,18
8039,30
39661,15
92325,13
66021,15
41602,18
43611,16
78403,15
48099,15
70373,29
10075,15
19576,13
42002,18
10631,15
19015,13
53692,16
30122,15
56967,13
13835,15
19358,16
45336,18
63218,13
38616,0
68633,15
41232,30
87778,18
11593,30
26001,16
51597,13
43331,15
16971,13
8652,16
95159,15
94141,15
39604,18
94940,30
65479,13
53258,30
89327,15
91706,13
2353,13
29330,18
35632,15
78064,13
902,16
82258,30
17071,16
45626,13
13662,37
50456,13
93684,15
14895,15
80489,15
64307,18
5210,18
12262,30
60654,30
43107,13
51581,15
87388,15
5498,30
73591,13
58984,13
37973,13
47862,18
46563,15
93017,30
9942,37
50433,15
92161,30
90975,30
1447,18
17627,15
16236,21
74016,30
91766,15
65218,15
39987,30
68543,39
55964,18
36690,30
69164,15
91438,13
20978,15
37167,13
55984,15
54805,18
9578,39
44229,16
54686,39
3041,15
24042,13
66198,13
50091,15
65739,30
87929,13
24988,18
40030,18
75758,13
17422,18
98854,15
30874,16
31388,18
9702,13
68431,13
11365,15
82404,18
82361,16
89518,30
97842,13
87393,18
66657,13
37521,13
37853,18
47068,13
87339,13
23641,13
13242,30
84608,30
57410,15
68241,15
47031,15
21676,13
77008,15
78430,18
45718,15
67594,30
76288,16
96942,15
26601,15
33521,21
65662,13
5642,15
93376,18
70992,8
56699,16
48898,15
82979,15
41518,15
62861,13
57254,13
70162,15
95191,13
23049,15
77592,18
18962,21
92516,13
69589,13
93757,37
69091,15
62385,13
35799,18
95568,37
97962,18
49903,16
24358,38
41574,18
39586,33
52708,15
71706,13
68474,21
42536,13
74097,30
14663,15
90647,16
35164,15
66654,30
12419,13
6743,30
34302,13
25929,15
58987,13
63914,13
70656,36
30835,15
60267,13
46084,16
79257,38
13980,39
19001,39
10903,16
34180,15
34532,30
577,16
49394,15
82851,30
70172,15
771,16
38618,15
73649,13
56351,15
15081,15
6158,15
67102,18
53981,13
88444,16
61226,18
81037,15
86286,15
33748,18
48203,18
9353,15
59896,30
55882,2
84916,13
78221,39
37288,18
17149,15
16207,16
85223,13
35163,15
73938,13
10604,25
90021,15
25752,30
86627,13
52660,13
33304,16
36985,15
35421,15
58080,30
27125,15
58786,15
41026,15
15667,21
30236,39
35063,18
82624,13
64055,13
67237,15
46361,16
71524,13
28199,18
25012,13
3493,6
85257,30
9361,0
86459,13
73561,18
85927,13
58848,21
60237,15
71528,29
73383,16
712,30
97143,13
64640,13
72867,18
41412,39
62500,13
21035,15
56184,15
20731,0
95093,13
89137,15
82579,13
45471,18
42111,15
75638,13
96690,18
20925,13
47063,15
3022,18
35759,15
95613,29
30713,13
43862,15
11482,16
63356,15
65033,13
83822,13
91024,15
8845,15
82162,39
44471,16
25244,15
93089,16
9292,13
92094,15
94426,13
6949,16
65051,13
80373,15
62662,15
42284,39
1332,15
1895,6
43048,13
65307,18
97439,18
44648,13
68435,15
47048,15
7538,13
61590,33
61925,15
8586,13
48719,15
69406,13
14095,15
46397,15
27084,30
14577,15
16993,15
50403,15
53822,15
84567,15
65815,30
3837,15
15116,15
48114,30
8454,15
77732,13
39905,39
43763,30
6225,18
33216,18
25040,18
53840,15
60248,15
8663,13
63619,15
37208,15
42585,15
26703,13
67881,18
4090,13
52284,13
45076,30
5617,15
70776,13
40426,15
35447,15
16621,30
25911,6
58618,18
74909,13
40445,15
40833,39
93133,15
34865,15
77288,23
53242,18
11047,15
79538,15
92778,13
39338,29
94716,13
20576,15
82787,18
29396,16
93807,15
90458,15
54747,18
95815,15
45938,13
61909,30
37624,13
925,15
36412,15
6988,39
46858,13
51435,13
32264,15
1791,15
22901,30
78860,17
10467,15
52135,39
87899,18
98180,15
30219,13
14427,15
7998,15
51211,13
34116,15
86802,13
37773,18
62082,13
87091,13
76482,13
62137,15
48371,30
97450,13
49019,18
94283,13
54560,30
10574,21
92170,18
3216,16
8529,16
72583,16
71440,29
82688,0
31029,13
90369,30
96619,13
13801,15
16254,21
55546,30
47289,13
75124,13
24503,30
55834,15
53207,13
22832,30
74965,15
53317,15
9990,15
32194,15
52390,18
70194,13
59311,13
14864,16
64715,13
19197,37
89057,15
60991,18
50644,15
18449,15
14845,16
85293,30
19670,13
16436,30
99364,13
44511,15
87349,18
68404,13
40835,15
40255,15
8798,30
1783,18
49471,13
50358,16
21968,15
18126,13
30920,15
26246,18
40769,18
91029,15
64907,13
82818,15
11621,15
18234,15
74884,15
33658,18
1875,13
95099,15
31707,15
39326,15
3624,15
1877,15
31747,30
24216,39
61290,13
50312,15
3509,18
65471,13
65249,18
15539,30
84193,15
23395,13
87414,15
79359,15
22336,15
72998,13
91242,18
6905,30
47529,39
94101,13
63910,30
57526,16
10315,15
73661,18
87893,18
90826,30
38188,18
28783,30
8516,15
15528,15
12859,39
53972,13
71076,13
7984,15
26841,15
26763,0
98868,13
35550,30
451,13
96576,13
10022,13
21310,30
32345,13
95774,13
27263,15
96971,13
89113,15
674,15
99389,16
42059,15
16701,15
38108,15
38887,15
96570,15
11608,18
89624,13
73983,18
57424,13
26296,13
20427,39
79160,13
66307,13
5568,37
90053,30
7440,13
45952,15
91617,23
1497,15
2181,18
13221,13
42433,13
84897,13
95278,13
82642,15
77014,18
44075,16
56081,8
79457,15
40339,13
1039,16
75549,15
18755,13
23949,38
89298,18
88056,15
67764,15
19844,15
1542,15
2036,13
26054,30
64421,18
10122,6
11680,13
55729,18
34837,15
36272,18
45705,13
20838,16
21872,15
64766,15
34396,37
42908,15
48003,18
53237,16
78569,30
49064,39
27432,13
56520,30
87196,15
24357,15
8550,13
63786,23
23316,15
63538,15
34297,37
21215,15
19171,18
79873,18
5263,15
98271,15
69656,13
14919,13
96141,15
72721,13
96353,15
92409,16
33526,29
97569,15
94619,15
42560,15
30404,13
57037,21
16196,13
85944,16
55295,39
1478,15
87473,15
97929,13
80539,18
38327,13
60509,13
40453,13
90589,16
99651,30
75736,13
79549,30
88334,18
19797,21
20108,15
44763,30
97446,13
87069,15
42798,16
1366,15
95291,17
46476,13
97134,15
46830,15
72221,13
52268,18
65947,13
63014,30
12706,18
74167,13
35975,30
4676,15
66309,18
31977,18
197,16
57001,15
81785,16
29537,30
40267,16
90292,13
41724,16
35455,15
11292,13
36838,30
15042,39
74674,30
10192,10
30577,29
86407,18
79139,18
6271,15
15933,15
67501,13
14905,30
89452,15
7008,18
65726,15
47781,18
68533,13
91908,15
36917,30
89149,30
6666,18
12794,15
65944,15
99020,13
95078,15
91862,13
76012,15
39030,15
31890,3
75734,18
38553,15
60875,13
74387,13
95276,13
67830,15
58042,13
73790,13
27902,13
30807,15
20438,15
33558,30
81594,29
18547,13
9157,15
7779,13
65813,15
87498,15
43975,15
55782,30
44741,16
98736,15
65047,13
47055,13
80832,39
60458,13
75410,18
85345,15
23918,15
97084,13
69377,13
69087,18
85733,21
7290,39
84713,13
89869,15
21942,13
42613,15
5844,39
66982,18
30399,15
58009,15
8464,13
42280,39
82183,15
32557,15
64049,18
51576,13
80431,18
18682,16
34435,15
68418,39
45592,15
68336,13
40378,15
20136,15
23867,15
2221,15
29023,13
90729,13
21136,16
85815,18
79244,15
77039,15
66177,15
52954,18
28273,13
24789,15
22147,13
85129,13
25302,13
34836,13
56415,15
95043,13
62240,13
65638,13
73686,13
64001,0
41291,18
85121,15
89633,15
82760,15
71774,18
84246,30
68057,13
40896,0
46384,29
97075,13
3742,13
35442,16
11664,16
774,18
98713,16
21151,15
2093,18
57928,16
13684,15
83647,13
93921,15
12941,13
78761,30
25575,15
48743,15
37757,18
33428,13
35984,15
17037,15
13331,18
34239,37
29464,15
4455,15
22423,30
26149,15
65034,16
16190,15
13332,15
46031,15
52777,30
12019,16
62008,18
26403,18
90774,15
21113,13
99954,13
34704,15
29784,15
71791,15
71750,12
44452,13
66940,33
61100,29
47494,15
495,39
59992,15
36377,0
43198,30
19290,15
27785,15
92759,16
97257,15
80153,15
18680,30
75468,15
46055,30
6272,30
98200,15
27847,39
48828,15
79508,30
19884,15
7001,15
34420,13
34233,18
54857,13
96480,15
16898,15
7485,15
19284,15
13696,16
68385,15
31194,23
53574,13
22737,15
56993,15
77770,13
55178,13
97881,15
67311,18
2808,18
38975,6
65460,39
96673,15
78964,15
47919,13
29820,16
5649,15
93867,13
80746,16
88560,15
82348,13
96941,13
1904,15
84641,29
42326,37
73497,13
18541,21
97786,13
12606,30
16684,15
53867,39
32367,13
19229,36
55561,16
59846,38
97697,15
74219,29
77595,15
94235,15
95015,13
81279,18
19769,15
23335,13
59960,16
19022,13
90694,15
10842,18
70380,13
14863,18
59254,15
12991,13
53285,15
91081,15
94174,15
34985,15
73170,13
5998,39
25264,16
77782,15
94448,18
27736,16
23530,13
96111,15
73651,15
3487,30
76604,13
21717,18
74070,13
89464,0
32123,15
81773,39
60543,0
76880,13
88706,15
34939,30
8621,15
8308,15
45980,16
30694,15
52896,13
7314,18
10225,15
2066,18
79032,15
98329,13
32702,30
15328,13
36956,30
67245,15
51697,15
30243,39
54539,13
51690,15
73941,13
30341,15
42780,15
43552,16
46385,13
58044,15
61369,13
21108,13
91219,15
64112,13
61934,12
55363,15
65695,15
70106,13
96908,18
98367,30
52981,30
41115,18
8505,37
34472,30
82250,30
66098,15
11059,39
87927,15
9182,13
3828,15
42246,38
74750,15
66127,15
24989,21
44309,30
1494,13
46316,15
5752,18
2078,37
42080,18
32846,13
77713,15
8350,30
79334,16
90134,15
21453,0
40044,15
21695,13
78751,15
31408,15
27438,18
62349,18
47826,18
22012,18
70090,15
61574,13
60444,16
61512,15
82219,38
19102,15
38158,16
70243,8
35251,16
72964,13
55742,30
5754,15
80599,15
81879,18
19151,39
97321,39
5777,15
95835,30
16810,15
7939,15
58224,15
73331,13
74049,13
77527,15
77967,30
22223,13
79271,15
18781,15
10724,13
71798,15
24886,18
26593,18
7628,30
78914,15
20841,15
36402,16
71782,13
16602,13
92653,15
10328,16
58766,10
91017,16
96133,12
10316,16
26381,13
41467,16
88280,39
42383,30
93173,15
82056,18
45802,15
69366,13
97032,39
16967,16
32308,13
55875,15
59503,18
54889,13
17541,12
50650,15
67157,13
63694,16
58745,38
53049,18
98767,16
13597,13
38606,0
72685,18
77346,18
64560,30
68831,13
8119,15
94874,15
89854,15
59295,15
30238,15
63726,12
92468,13
47562,15
76065,13
61451,39
94571,13
77707,18
90560,18
48093,13
96426,15
31332,15
29581,15
28654,13
21905,15
26240,15
24994,13
44482,15
91405,30
23221,13
20534,16
88257,13
47649,18
9415,15
56130,15
52684,18
94491,15
811,15
22762,30
13285,13
48317,18
72174,30
61741,16
32811,0
525,15
76879,13
46980,15
99969,13
39728,13
69234,30
33770,30
10,18
91196,15
31846,15
80579,15
88168,15
68736,18
21325,30
80480,18
2997,30
83388,18
16046,15
84637,18
79470,13
7910,13
13389,15
75324,30
11767,39
45598,30
21516,30
31692,18
66757,13
28903,13
19100,15
79008,15
38580,15
30456,16
55745,15
13681,15
79288,16
47041,13
11214,39
54703,13
11231,37
10563,15
33667,18
27119,15
23832,30
48322,15
1760,18
77973,15
17608,18
42384,18
74842,15
82011,18
48817,16
27182,16
75344,15
76250,15
36111,30
24029,15
65757,13
9730,18
1395,30
16917,39
49944,15
84373,30
33400,21
93480,15
93599,15
92939,13
75256,15
23800,18
77845,16
7916,15
85162,15
77357,15
72921,15
53980,15
8427,15
91758,13
94759,13
63144,18
19258,36
44725,18
93982,15
66488,5
23070,13
21456,39
66686,30
97484,15
76495,29
36401,13
48975,15
5436,25
27236,15
80274,30
45715,13
77097,15
87071,13
26265,30
87541,15
13494,10
47708,15
36213,30
6537,15
41908,11
15206,16
11912,10
4280,15
17148,15
95190,15
94368,15
21374,30
6475,39
81725,15
94692,15
3274,15
61617,15
26554,18
28275,15
64073,15
47802,39
33824,30
2391,15
99980,15
6278,18
53311,13
43096,15
56763,13
87935,15
50324,18
48353,18
26722,18
50625,16
11368,15
74533,0
79912,15
45736,13
95980,30
21741,13
26523,39
97200,18
4500,30
9575,39
19757,30
67518,15
25023,15
52199,39
44890,15
95141,15
61420,15
68476,15
66608,0
67435,13
69021,15
4528,15
6288,16
83241,13
20941,27
88199,15
23370,16
74607,13
9452,39
23015,15
10790,13
88162,16
44283,29
79554,15
23207,15
76173,15
61156,13
44139,15
39993,39
44115,15
16113,15
5955,15
37524,15
74428,15
81380,15
10055,15
54035,13
95,39
82018,13
862,15
31536,15
2522,13
85948,15
92108,15
82211,15
40527,15
36564,15
53074,0
85025,15
16448,15
79799,13
76488,15
24031,18
61955,30
3510,18
19680,13
88721,15
44757,30
45128,16
82747,15
69491,18
75664,15
85027,15
32467,18
39420,13
55393,15
20446,15
22211,30
20504,18
2013,30
9771,15
57863,15
3195,15
94216,13
10723,13
9688,13
81603,15
4170,30
20447,15
4450,39
27081,18
97556,21
75719,15
89759,39
49819,15
27696,15
76104,15
48899,15
56958,15
74624,30
32454,15
16984,18
29510,15
1085,18
28556,18
47294,15
60227,13
27259,18
79429,16
64273,15
35270,15
25041,39
97541,13
21936,30
87037,30
82270,15
33797,15
53635,18
1839,15
62837,18
30687,21
37516,13
74226,12
46216,30
60329,33
5326,15
84868,15
24741,16
17142,18
94553,13
32570,10
13726,13
88543,15
4229,16
27975,15
59823,30
35046,15
95286,30
83260,15
681,16
44766,13
46519,16
28664,30
62860,13
67284,15
6310,18
43532,13
22867,15
43172,15
41114,15
97706,12
58623,39
21975,10
59103,16
28813,13
55003,15
65693,12
12985,18
33939,18
47434,18
5804,15
15412,15
68936,39
42020,15
53218,13
55417,15
74017,13
84292,15
21378,13
82157,13
84419,15
92066,18
61379,16
97275,13
64845,13
49990,0
22561,15
72047,38
88626,15
76597,12
77306,15
37800,15
56642,18
54980,16
81764,15
47700,15
96321,15
7193,13
96840,13
15854,16
